username,device,browser,operating_system,ip_address,country,city,login_hour,failed_login_attempts,new_device,vpn_detected,trusted_device,trusted_location,user_role,organisation,risk_score,risk_level,recommended_action,reason
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.139.107,Australia,Melbourne,16,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.233.142,Australia,Melbourne,15,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Linux Laptop,Google Chrome,Windows 11,202.136.1.73,Canada,Toronto,1,5,True,False,False,False,Agent,Global Education Agency,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.250.222,Australia,Melbourne,17,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,MacBook,Firefox,macOS,223.96.122.147,United Kingdom,London,4,5,True,False,False,False,Agent,Global Education Agency,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.162.191,Australia,Melbourne,14,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.77.127,Australia,Melbourne,14,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.169.223,Australia,Melbourne,10,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,MacBook,Microsoft Edge,Ubuntu 24.04,105.79.38.121,United Kingdom,London,23,4,True,True,False,False,Agent,Global Education Agency,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.203.167,Australia,Melbourne,12,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Linux Laptop,Safari,macOS,61.147.116.192,United Kingdom,London,2,3,True,True,False,False,Agent,Global Education Agency,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Linux Laptop,Microsoft Edge,macOS,12.166.28.76,Singapore,Singapore,0,3,True,False,False,False,Agent,Global Education Agency,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.125.136,Australia,Melbourne,14,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.87.45,Australia,Melbourne,18,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,MacBook,Google Chrome,macOS,164.130.235.66,Singapore,Singapore,23,6,True,True,False,False,Agent,Global Education Agency,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.80.19,Australia,Melbourne,15,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.153.164,Australia,Melbourne,13,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.154.51,Australia,Melbourne,12,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.121.98,Australia,Melbourne,15,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.151.6,Australia,Melbourne,17,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.140.3,Australia,Melbourne,18,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.25.234,Australia,Melbourne,18,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.117.156,Australia,Melbourne,15,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.97.159,Australia,Melbourne,11,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.70.161,Australia,Melbourne,18,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Linux Laptop,Microsoft Edge,macOS,188.67.46.233,United Kingdom,London,22,5,True,True,False,False,Agent,Global Education Agency,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.102.34,Australia,Melbourne,14,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.139.213,Australia,Melbourne,13,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,MacBook,Firefox,Ubuntu 24.04,20.72.115.221,Canada,Toronto,23,6,True,True,False,False,Agent,Global Education Agency,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.187.24,Australia,Melbourne,18,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.63.117,Australia,Melbourne,8,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.195.211,Australia,Melbourne,18,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.119.121,Australia,Melbourne,13,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,MacBook,Google Chrome,Ubuntu 24.04,167.209.59.36,Germany,Berlin,4,5,True,False,False,False,Agent,Global Education Agency,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,MacBook,Safari,Windows 11,100.232.189.172,Germany,Berlin,0,4,True,True,False,False,Agent,Global Education Agency,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.79.227,Australia,Melbourne,16,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.208.241,Australia,Melbourne,9,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.189.56,Australia,Melbourne,8,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.50.252,Australia,Melbourne,11,1,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.183.16,Australia,Melbourne,16,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.232.24,Australia,Melbourne,11,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.10.13,Australia,Melbourne,18,2,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.105.18,Australia,Melbourne,11,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.110.209,Australia,Melbourne,16,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent1@example.com,Windows Laptop,Google Chrome,Windows 11,101.44.1.71,Australia,Melbourne,13,0,False,True,True,True,Agent,Global Education Agency,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.128.205,Australia,Perth,10,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Windows Laptop,Google Chrome,Windows 11,5.89.135.14,Canada,Toronto,22,5,True,True,False,False,Agent,Study Abroad Australia,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,Linux Laptop,Microsoft Edge,Ubuntu 24.04,200.185.55.116,Germany,Berlin,3,6,True,False,False,False,Agent,Study Abroad Australia,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.154.118,Australia,Perth,17,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.245.217,Australia,Perth,8,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.251.183,Australia,Perth,18,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.164.156,Australia,Perth,9,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Firefox,macOS,26.58.110.111,Canada,Toronto,1,6,False,False,True,False,Agent,Study Abroad Australia,65,High,Require Additional Verification,"Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.173.212,Australia,Perth,11,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.48.81,Australia,Perth,14,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.191.245,Australia,Perth,18,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Windows Laptop,Microsoft Edge,Windows 11,191.190.66.143,Germany,Berlin,3,3,True,False,False,False,Agent,Study Abroad Australia,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,Linux Laptop,Firefox,Ubuntu 24.04,171.216.26.248,Germany,Berlin,4,5,True,False,False,False,Agent,Study Abroad Australia,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.53.148,Australia,Perth,12,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.246.58,Australia,Perth,10,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.188.30,Australia,Perth,13,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.219.217,Australia,Perth,17,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.13.156,Australia,Perth,17,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.92.70,Australia,Perth,12,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.179.2,Australia,Perth,12,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Linux Laptop,Safari,Windows 11,192.110.192.108,Singapore,Singapore,1,3,True,True,False,False,Agent,Study Abroad Australia,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.159.185,Australia,Perth,10,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.43.227,Australia,Perth,17,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Linux Laptop,Microsoft Edge,Ubuntu 24.04,170.217.248.156,Germany,Berlin,1,6,True,False,False,False,Agent,Study Abroad Australia,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.58.89,Australia,Perth,12,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.249.135,Australia,Perth,12,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.202.253,Australia,Perth,8,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.154.243,Australia,Perth,8,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.148.84,Australia,Perth,10,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Linux Laptop,Safari,Windows 11,129.181.36.102,Singapore,Singapore,3,4,True,False,False,False,Agent,Study Abroad Australia,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.9.118,Australia,Perth,8,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.219.147,Australia,Perth,13,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.148.30,Australia,Perth,18,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.235.213,Australia,Perth,13,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.223.217,Australia,Perth,13,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Linux Laptop,Safari,Ubuntu 24.04,191.173.113.86,Germany,Berlin,3,5,True,False,False,False,Agent,Study Abroad Australia,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.58.136,Australia,Perth,9,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.75.61,Australia,Perth,13,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Windows Laptop,Google Chrome,Ubuntu 24.04,198.252.237.194,Singapore,Singapore,2,4,True,True,False,False,Agent,Study Abroad Australia,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.165.222,Australia,Perth,17,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.225.18,Australia,Perth,13,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.140.152,Australia,Perth,18,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,Windows Laptop,Firefox,macOS,95.146.39.166,United Kingdom,London,4,3,True,True,False,False,Agent,Study Abroad Australia,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.196.119,Australia,Perth,9,2,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.96.83,Australia,Perth,8,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.31.116,Australia,Perth,16,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Microsoft Edge,Ubuntu 24.04,182.224.224.135,Singapore,Singapore,23,4,False,True,True,False,Agent,Study Abroad Australia,80,High,Require Additional Verification,"VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent2@example.com,MacBook,Google Chrome,macOS,101.45.190.235,Australia,Perth,10,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.26.203,Australia,Perth,14,1,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent2@example.com,MacBook,Google Chrome,macOS,101.45.168.25,Australia,Perth,13,0,False,True,True,True,Agent,Study Abroad Australia,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.129.186,Australia,Sydney,14,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.170.21,Australia,Sydney,17,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.158.248,Australia,Sydney,10,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.66.153,Australia,Sydney,18,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.192.165,Australia,Sydney,9,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.47.166,Australia,Sydney,10,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.9.93,Australia,Sydney,16,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.248.50,Australia,Sydney,11,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.39.76,Australia,Sydney,10,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.19.170,Australia,Sydney,9,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.192.40,Australia,Sydney,17,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Linux Laptop,Google Chrome,Ubuntu 24.04,94.121.227.157,United Kingdom,London,23,6,True,True,False,False,Agent,Future Pathways,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.122.80,Australia,Sydney,15,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.188.174,Australia,Sydney,15,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.144.200,Australia,Sydney,15,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.82.210,Australia,Sydney,16,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Firefox,Windows 11,183.63.145.22,United Kingdom,London,4,3,False,False,True,False,Agent,Future Pathways,65,High,Require Additional Verification,"Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.75.213,Australia,Sydney,12,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.178.239,Australia,Sydney,11,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,MacBook,Firefox,Windows 11,58.14.163.239,United Kingdom,London,0,5,True,True,False,False,Agent,Future Pathways,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Linux Laptop,Firefox,Windows 11,213.241.71.195,Singapore,Singapore,22,5,True,True,False,False,Agent,Future Pathways,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.2.232,Australia,Sydney,15,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Google Chrome,Ubuntu 24.04,61.154.62.13,United Kingdom,London,2,5,False,True,True,False,Agent,Future Pathways,80,High,Require Additional Verification,"VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.234.17,Australia,Sydney,18,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Linux Laptop,Microsoft Edge,Ubuntu 24.04,110.0.180.62,Singapore,Singapore,3,5,True,True,False,False,Agent,Future Pathways,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.43.135,Australia,Sydney,10,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.10.100,Australia,Sydney,9,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.198.252,Australia,Sydney,8,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.34.89,Australia,Sydney,8,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.53.198,Australia,Sydney,18,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.22.91,Australia,Sydney,13,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.237.252,Australia,Sydney,18,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.69.17,Australia,Sydney,18,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.150.52,Australia,Sydney,15,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Firefox,macOS,10.97.146.92,United Kingdom,London,1,5,False,False,True,False,Agent,Future Pathways,65,High,Require Additional Verification,"Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.169.70,Australia,Sydney,8,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,MacBook,Safari,Ubuntu 24.04,48.254.254.95,United Kingdom,London,2,5,True,False,False,False,Agent,Future Pathways,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.42.187,Australia,Sydney,16,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.92.140,Australia,Sydney,14,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.167.170,Australia,Sydney,9,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.218.43,Australia,Sydney,15,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.21.187,Australia,Sydney,13,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.222.71,Australia,Sydney,13,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.207.94,Australia,Sydney,8,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.15.37,Australia,Sydney,18,0,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.17.33,Australia,Sydney,18,1,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Linux Laptop,Firefox,macOS,174.230.189.96,United Kingdom,London,23,4,True,True,False,False,Agent,Future Pathways,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.70.136,Australia,Sydney,9,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.142.64,Australia,Sydney,13,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
agent3@example.com,Windows Laptop,Microsoft Edge,Windows 11,101.46.95.128,Australia,Sydney,8,2,False,True,True,True,Agent,Future Pathways,15,Low,Allow Login,VPN detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.134.199,Australia,Melbourne,16,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.146.178,Australia,Melbourne,15,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.62.35,Australia,Melbourne,15,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
institution1@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.20.227.23,Australia,Melbourne,15,0,False,False,True,True,Institution,University of Melbourne,0,Low,Allow Login,No unusual behaviour detected
